id,created_at,suhu,kelembapan,cahaya,kondisi
1223,2026-04-18 08:14:26.323617+00,41.3,40.4,7,TERANG
1224,2026-04-18 08:19:26.649794+00,43.8,35.2,8,TERANG
1225,2026-04-18 08:24:27.198741+00,38.9,44.1,79,TERANG
1226,2026-04-18 08:29:27.524261+00,42.7,37.9,7,TERANG
1227,2026-04-18 08:34:28.045973+00,39.5,42.4,145,TERANG
1228,2026-04-18 08:39:28.376242+00,37.6,47,109,TERANG
1229,2026-04-18 08:44:29.114232+00,36.7,48.7,204,TERANG
1230,2026-04-18 08:49:29.530708+00,34.7,54,223,TERANG
1231,2026-04-18 08:54:38.631403+00,35.3,52,120,TERANG
1232,2026-04-18 08:59:49.119931+00,36.4,49.8,202,TERANG
1233,2026-04-18 09:04:50.202356+00,35.3,52.9,179,TERANG
1234,2026-04-18 09:09:50.636034+00,35.7,51.1,177,TERANG
1235,2026-04-18 09:14:51.040907+00,35.4,52.7,199,TERANG
1236,2026-04-18 09:19:51.269631+00,34.6,57.9,223,TERANG
1237,2026-04-18 09:24:51.700827+00,33.5,67.5,330,TERANG
1238,2026-04-18 09:29:53.477505+00,32.8,71,433,TERANG
1239,2026-04-18 09:34:54.110601+00,32.4,72.5,492,TERANG
1240,2026-04-18 09:39:57.315029+00,31.8,75,531,TERANG
1241,2026-04-18 09:44:58.807387+00,31.6,76.2,597,TERANG
1242,2026-04-18 09:50:00.173569+00,31.3,77.5,680,TERANG
1243,2026-04-18 09:55:00.561218+00,30.8,78.2,765,TERANG
1244,2026-04-18 10:00:00.856743+00,30.4,79.4,853,TERANG
1245,2026-04-18 10:05:01.361141+00,30.4,79,909,TERANG
1246,2026-04-18 10:10:01.985361+00,30.2,80.5,916,TERANG
1247,2026-04-18 10:15:02.325339+00,30.1,82,1036,TERANG
1248,2026-04-18 10:20:02.625609+00,30.2,79.6,1248,TERANG
1249,2026-04-18 10:25:03.009559+00,29.8,81.3,1471,TERANG
1250,2026-04-18 10:30:03.338701+00,29.8,80.3,1851,TERANG
1251,2026-04-18 10:35:03.691912+00,29.6,80,2505,GELAP
1252,2026-04-18 10:40:03.997514+00,29.3,80.5,3247,GELAP
1253,2026-04-18 10:45:10.781451+00,29.3,80.6,3899,GELAP
1254,2026-04-18 10:50:11.191428+00,29.2,80.4,4095,GELAP
1255,2026-04-18 10:55:11.688398+00,28.9,80.4,4095,GELAP
1256,2026-04-18 11:00:11.882629+00,28.6,79.1,4095,GELAP
1257,2026-04-18 11:05:12.598364+00,28.7,78.7,4095,GELAP
1258,2026-04-18 11:10:12.939619+00,28.5,78,4095,GELAP
1259,2026-04-18 11:25:30.251856+00,28.5,77.2,4095,GELAP
1260,2026-04-18 11:30:30.669203+00,28.5,77.6,4095,GELAP
1261,2026-04-18 11:35:31.304215+00,28.5,76.8,4095,GELAP
1262,2026-04-18 11:40:31.898564+00,28.3,77.9,4095,GELAP
1263,2026-04-18 11:45:32.383932+00,28.1,79.2,4095,GELAP
1264,2026-04-18 11:50:32.636783+00,28.2,78.7,4095,GELAP
1265,2026-04-18 11:55:32.944613+00,28,79,4095,GELAP
1266,2026-04-18 12:05:41.650523+00,28,80.3,4066,GELAP
1267,2026-04-18 12:10:44.141003+00,28.3,80,4095,GELAP
1268,2026-04-18 12:20:57.311499+00,28.3,81.5,4095,GELAP
1269,2026-04-18 12:25:57.799278+00,28.1,81.9,4095,GELAP
1270,2026-04-18 12:30:58.017747+00,28,83.6,4095,GELAP
1271,2026-04-18 12:35:58.527858+00,28,83.8,4095,GELAP
1272,2026-04-18 12:40:59.874712+00,28,83.8,4095,GELAP
1273,2026-04-18 12:46:01.991236+00,28,84.9,4095,GELAP
1415,2026-04-19 01:29:17.990457+00,28.9,78.5,418,TERANG
1416,2026-04-19 01:34:18.219585+00,29.3,78.2,413,TERANG
1417,2026-04-19 01:39:18.843287+00,29.3,76.9,403,TERANG
1418,2026-04-19 01:44:19.299667+00,29.3,77.3,392,TERANG
1419,2026-04-19 01:49:19.595203+00,29.8,77.8,392,TERANG
1420,2026-04-19 01:54:19.942706+00,29.7,77.5,391,TERANG
1421,2026-04-19 01:59:20.328541+00,29.8,77.5,382,TERANG
1422,2026-04-19 02:04:20.745518+00,29.8,76.7,376,TERANG
1423,2026-04-19 02:09:21.078161+00,29.8,77.6,375,TERANG
1424,2026-04-19 02:14:21.227128+00,29.8,78.1,371,TERANG
1425,2026-04-19 02:19:21.50072+00,30,79.3,363,TERANG
1426,2026-04-19 02:24:22.144629+00,30,79.6,357,TERANG
1427,2026-04-19 02:29:22.955226+00,30.2,79.9,355,TERANG
1428,2026-04-19 02:34:23.284057+00,30.3,79.1,349,TERANG
1429,2026-04-19 02:39:23.453897+00,30.3,78.7,338,TERANG
1430,2026-04-19 02:44:29.583816+00,30.8,77.8,334,TERANG
1431,2026-04-19 02:49:29.790779+00,30.8,76.1,322,TERANG
1432,2026-04-19 02:59:44.41451+00,31.1,75.1,306,TERANG
1433,2026-04-19 03:04:46.756921+00,31.1,74.6,301,TERANG
1434,2026-04-19 03:09:46.941277+00,31.7,73.4,291,TERANG
1435,2026-04-19 03:14:47.590003+00,31.3,73.9,276,TERANG
1436,2026-04-19 03:19:47.958613+00,31.6,71.4,253,TERANG
1437,2026-04-19 03:24:48.398614+00,31.7,70.7,250,TERANG
1438,2026-04-19 03:29:48.738392+00,31.9,70.4,242,TERANG
1439,2026-04-19 03:34:49.388336+00,32.1,70.2,237,TERANG
1440,2026-04-19 03:39:49.764203+00,31.9,69.5,238,TERANG
1441,2026-04-19 03:44:50.138011+00,31.8,69.8,231,TERANG
1442,2026-04-19 03:49:50.716741+00,32,70.7,224,TERANG
1443,2026-04-19 03:54:51.282043+00,32.3,69.9,217,TERANG
1444,2026-04-19 03:59:51.460402+00,32.3,69.3,204,TERANG
1445,2026-04-19 04:04:51.870996+00,32.8,68.7,208,TERANG
1446,2026-04-19 04:09:53.088652+00,32.4,68.5,201,TERANG
1447,2026-04-19 04:20:11.352303+00,32.8,68.4,199,TERANG
1448,2026-04-19 04:25:12.318685+00,32.6,68,190,TERANG
1449,2026-04-19 04:30:12.546285+00,32.8,67.7,180,TERANG
1450,2026-04-19 04:45:50.825202+00,33.8,66,158,TERANG
1451,2026-04-19 04:50:52.062163+00,33.5,66.2,165,TERANG
1452,2026-04-19 04:55:53.201422+00,33.8,65.8,157,TERANG
1453,2026-04-19 05:00:54.409168+00,33.5,65.6,144,TERANG
1454,2026-04-19 05:05:56.868599+00,34,65.6,131,TERANG
1455,2026-04-19 05:10:57.910206+00,33.9,64.7,128,TERANG
1456,2026-04-19 05:15:58.457299+00,34.2,63.5,123,TERANG
1457,2026-04-19 05:21:00.353037+00,34.5,64.1,107,TERANG
1458,2026-04-19 05:32:36.155078+00,33.6,66.3,233,TERANG
1459,2026-04-19 05:37:36.624583+00,33.6,67.7,147,TERANG
1460,2026-04-19 05:42:45.817654+00,34.5,66.6,111,TERANG
1461,2026-04-19 05:47:46.417441+00,34.3,65.2,127,TERANG
1462,2026-04-19 05:52:51.531521+00,34,65.6,120,TERANG
1463,2026-04-19 05:57:51.969456+00,33.8,66.1,229,TERANG
1464,2026-04-19 06:02:52.399625+00,33.4,66.5,141,TERANG
1465,2026-04-19 06:07:52.881646+00,34,66,151,TERANG
1466,2026-04-19 06:12:53.1767+00,33.7,66.3,221,TERANG
1467,2026-04-19 06:17:53.675885+00,33.2,68.2,122,TERANG
1468,2026-04-19 06:22:55.200457+00,33.7,66.9,188,TERANG
1469,2026-04-19 06:27:57.902307+00,33.4,66.6,142,TERANG
1470,2026-04-19 06:32:58.269405+00,34.6,62.9,47,TERANG
1471,2026-04-19 06:37:58.577125+00,35.3,60.6,28,TERANG
1472,2026-04-19 06:42:59.85621+00,34.9,61.3,49,TERANG
1473,2026-04-19 06:48:00.410027+00,35.4,59.2,27,TERANG
1474,2026-04-19 06:58:16.256065+00,35.4,59.1,50,TERANG
1475,2026-04-19 07:03:16.768576+00,34.5,60.6,180,TERANG
1476,2026-04-19 07:08:16.984789+00,34.2,62.8,100,TERANG
1477,2026-04-19 07:13:17.503529+00,34,62.9,114,TERANG
1478,2026-04-19 07:18:26.883421+00,35.1,60.3,38,TERANG
1479,2026-04-19 07:23:27.367875+00,35.1,57.4,25,TERANG
1480,2026-04-19 07:28:28.266719+00,38.4,50.3,0,TERANG
1481,2026-04-19 07:33:28.606727+00,38.9,48.1,155,TERANG
1482,2026-04-19 07:38:28.89404+00,33.4,61.5,297,TERANG
1483,2026-04-19 07:43:29.195302+00,33.2,63.3,226,TERANG
1484,2026-04-19 07:53:33.868109+00,39.5,45.5,23,TERANG
1485,2026-04-19 07:58:34.368436+00,35.9,54.1,148,TERANG
1486,2026-04-19 08:03:34.790925+00,35,57.9,67,TERANG
1487,2026-04-19 08:08:35.31279+00,37.8,51.7,28,TERANG
1488,2026-04-19 08:13:35.641369+00,40.6,44.6,73,TERANG
1489,2026-04-19 08:18:36.288539+00,40,45.6,20,TERANG
1490,2026-04-19 08:23:36.569522+00,41.9,41.5,16,TERANG
1491,2026-04-19 08:28:36.946786+00,40.4,42.8,39,TERANG
1492,2026-04-19 08:33:40.16078+00,41.2,41.8,22,TERANG
1493,2026-04-19 08:38:40.525599+00,39.3,44.5,116,TERANG
1494,2026-04-19 08:43:40.967136+00,34.4,55.3,235,TERANG
1495,2026-04-19 08:48:41.670587+00,33.6,59.7,259,TERANG
1496,2026-04-19 08:53:42.120683+00,33.8,60.9,289,TERANG
1497,2026-04-19 08:58:42.35918+00,33.8,61.1,242,TERANG
1498,2026-04-19 09:03:42.543279+00,34.3,59.5,204,TERANG
1499,2026-04-19 09:08:42.844485+00,34.5,57.5,246,TERANG
1500,2026-04-19 09:13:43.224234+00,33.6,59.7,342,TERANG
1501,2026-04-19 09:18:43.447361+00,32.9,63.1,527,TERANG
1502,2026-04-19 09:23:43.736403+00,32.2,65.9,832,TERANG
1503,2026-04-19 09:28:43.958007+00,31.8,66.7,1145,TERANG
1504,2026-04-19 09:33:44.309963+00,31.6,67.1,1565,TERANG
1505,2026-04-19 09:38:44.755081+00,31.3,67.2,2111,TERANG
1506,2026-04-19 09:43:45.081493+00,31.3,68.5,2285,TERANG
1507,2026-04-19 09:48:45.389419+00,31.3,67,2433,GELAP
1508,2026-04-19 09:53:45.717916+00,31.1,69.1,2884,GELAP
1509,2026-04-19 09:58:45.967858+00,30.7,74.8,3968,GELAP
1510,2026-04-19 10:03:46.267735+00,29.9,78.6,3441,GELAP
1511,2026-04-19 10:08:46.648866+00,29.8,80.3,3036,GELAP
1512,2026-04-19 10:13:48.776257+00,29.4,80.3,2781,GELAP
1513,2026-04-19 10:18:48.924729+00,29.3,80.4,2933,GELAP
1514,2026-04-19 10:23:49.066031+00,29.3,80.2,3497,GELAP
1515,2026-04-19 10:28:49.386693+00,29.1,80.2,4017,GELAP
1516,2026-04-19 10:33:49.85364+00,28.5,80.2,4095,GELAP
1517,2026-04-19 10:38:50.10649+00,28.3,82.3,4095,GELAP
1518,2026-04-19 10:43:50.393718+00,28,83.8,4095,GELAP
1519,2026-04-19 10:48:50.849217+00,28,84.2,4095,GELAP
1520,2026-04-19 10:53:51.35109+00,28,84.4,4095,GELAP
1521,2026-04-19 10:58:51.63963+00,27.7,85.5,4095,GELAP
1522,2026-04-19 11:03:52.160639+00,27.6,85,4095,GELAP
1523,2026-04-19 11:08:52.499927+00,27.6,85,4095,GELAP
1524,2026-04-19 11:13:52.857634+00,27.6,85.3,4095,GELAP
1525,2026-04-19 11:18:53.322136+00,27.6,86.1,4095,GELAP
1526,2026-04-19 11:23:55.366505+00,27.3,87,4095,GELAP
1527,2026-04-19 11:28:55.630123+00,27.1,87.1,4095,GELAP
1528,2026-04-19 11:33:56.066661+00,27.1,86.2,4095,GELAP
1529,2026-04-19 11:38:56.570394+00,27.1,84.7,4095,GELAP
1530,2026-04-19 11:43:57.078689+00,27.2,83.5,4095,GELAP
1531,2026-04-19 11:48:57.544308+00,27.1,84.5,4095,GELAP
1532,2026-04-19 11:53:58.142472+00,27.1,85,4095,GELAP
1533,2026-04-19 11:58:58.428671+00,27.1,85.6,4095,GELAP
1534,2026-04-19 12:03:58.777377+00,27.4,86.5,4095,GELAP
1535,2026-04-19 12:08:59.15269+00,27.1,86.5,4095,GELAP
1536,2026-04-19 12:13:59.459547+00,27.1,85.7,4095,GELAP
1537,2026-04-19 12:18:59.767479+00,27.1,86.9,4095,GELAP
1538,2026-04-19 12:24:00.120319+00,27.1,87.7,4095,GELAP
1539,2026-04-19 12:29:00.281769+00,27.1,87.5,4095,GELAP
1540,2026-04-19 12:44:13.618858+00,27.1,89.4,4095,GELAP
1541,2026-04-19 12:49:14.143743+00,27.1,90.1,4095,GELAP
1542,2026-04-19 12:54:14.33018+00,27.1,90.1,4095,GELAP
1543,2026-04-19 12:59:15.886809+00,27.1,89.7,4095,GELAP
1544,2026-04-19 13:04:16.351817+00,27.2,89.5,4095,GELAP
1545,2026-04-19 13:09:16.870017+00,27.3,90.2,4095,GELAP
1546,2026-04-19 13:14:17.447473+00,27.5,90,4095,GELAP
1547,2026-04-19 13:19:17.867693+00,27.1,89.4,4095,GELAP
1548,2026-04-19 13:24:18.312381+00,27.1,90.7,4095,GELAP
1549,2026-04-19 13:29:18.617084+00,27.1,91.8,4095,GELAP
1550,2026-04-19 13:34:18.881695+00,27.1,92.6,4095,GELAP
1551,2026-04-19 13:39:19.276388+00,27.1,93,4095,GELAP
1552,2026-04-19 13:44:19.725302+00,27.1,92.9,4095,GELAP
1553,2026-04-19 13:49:20.355785+00,27.1,93.4,4095,GELAP
1554,2026-04-19 13:54:20.7577+00,27.1,93,4095,GELAP
1555,2026-04-19 13:59:21.128704+00,27.1,93.9,4095,GELAP
1556,2026-04-19 14:04:21.45843+00,27.1,93.8,4095,GELAP
1557,2026-04-19 14:09:23.589185+00,27.1,93,4095,GELAP
1558,2026-04-19 14:14:24.19132+00,27.1,93.1,4095,GELAP
1559,2026-04-19 14:19:24.492136+00,26.8,94,4095,GELAP
1560,2026-04-19 14:24:24.883019+00,26.8,94,4095,GELAP
1561,2026-04-19 14:29:25.183634+00,26.7,94.4,4095,GELAP
1562,2026-04-19 14:34:25.463274+00,26.7,94.2,4095,GELAP
1563,2026-04-19 14:39:25.690086+00,26.7,95.1,4095,GELAP
1564,2026-04-19 14:44:26.045765+00,26.7,94.2,4095,GELAP
1565,2026-04-19 14:49:26.288261+00,26.7,93.5,4095,GELAP
1566,2026-04-19 14:54:26.825965+00,26.7,93.2,4095,GELAP
1567,2026-04-19 14:59:27.363272+00,26.8,93.2,4095,GELAP
1568,2026-04-19 15:04:27.777286+00,26.8,93.9,4095,GELAP
1569,2026-04-19 15:09:28.028075+00,27,94.1,4095,GELAP
1570,2026-04-19 15:14:28.271996+00,27.1,94,4095,GELAP
1571,2026-04-19 15:19:28.627449+00,27.1,94.4,4095,GELAP
1572,2026-04-19 15:24:28.985138+00,26.9,95.7,4095,GELAP
1573,2026-04-19 15:29:29.184999+00,26.7,97.1,4095,GELAP
1574,2026-04-19 15:34:29.748682+00,26.7,97.2,4095,GELAP
1575,2026-04-19 15:39:30.031153+00,26.7,97.7,4095,GELAP
1576,2026-04-19 15:44:30.310505+00,26.7,97.7,4095,GELAP
1577,2026-04-19 15:49:30.446721+00,26.6,98,4095,GELAP
1578,2026-04-19 15:54:30.799344+00,26.2,98,4095,GELAP
1579,2026-04-19 15:59:31.459839+00,26.5,97.3,4095,GELAP
1580,2026-04-19 16:04:34.166736+00,26.2,97.4,4095,GELAP
1581,2026-04-19 16:09:34.690781+00,26.2,98,4095,GELAP
1582,2026-04-19 16:14:35.461998+00,26.2,97.8,4095,GELAP
1583,2026-04-19 16:19:37.824583+00,26.2,97.5,4095,GELAP
1584,2026-04-19 16:24:38.624865+00,26.2,98,4095,GELAP
1585,2026-04-19 16:29:38.780132+00,26.2,98,4095,GELAP
1586,2026-04-19 16:34:39.115374+00,26.2,98,4095,GELAP
1587,2026-04-19 16:39:39.522974+00,26.2,98,4095,GELAP
1588,2026-04-19 16:44:40.037415+00,26.1,98,4095,GELAP
1589,2026-04-19 16:49:40.393986+00,25.9,98,4095,GELAP
1590,2026-04-19 16:54:40.747112+00,26.1,98,4095,GELAP
1591,2026-04-19 16:59:41.061118+00,25.8,98,4095,GELAP
1592,2026-04-19 17:04:42.777244+00,26.2,98,4095,GELAP
1593,2026-04-19 17:09:52.714285+00,26.2,98,4095,GELAP
1594,2026-04-19 17:14:54.105845+00,26.2,98,4095,GELAP
1595,2026-04-19 17:19:54.362673+00,26.2,98,4095,GELAP
1596,2026-04-19 17:24:54.702293+00,26.2,98,4095,GELAP
1597,2026-04-19 17:29:55.091062+00,26.4,98,4095,GELAP
1598,2026-04-19 17:34:55.47359+00,26.7,98,4095,GELAP
1599,2026-04-19 17:39:55.725847+00,26.2,98,4095,GELAP
1600,2026-04-19 17:44:56.140493+00,26.2,98,4095,GELAP
1601,2026-04-19 17:49:56.404634+00,26.2,98,4095,GELAP
1602,2026-04-19 17:54:56.707987+00,26.2,98,4095,GELAP
1603,2026-04-19 17:59:56.949503+00,26.3,98,4095,GELAP
1604,2026-04-19 18:04:57.41918+00,26.2,98,4095,GELAP
1605,2026-04-19 18:09:58.199248+00,26.2,98,4095,GELAP
1606,2026-04-19 18:14:58.795981+00,26.2,98,4095,GELAP
1607,2026-04-19 18:19:59.160866+00,26.2,98,4095,GELAP
1608,2026-04-19 18:24:59.532962+00,26.2,98,4095,GELAP
1609,2026-04-19 18:30:01.671186+00,26.2,98,4095,GELAP
1610,2026-04-19 18:35:12.765983+00,26.2,98,4095,GELAP
1611,2026-04-19 18:40:13.015365+00,26.2,98,4095,GELAP
1612,2026-04-19 18:45:13.310403+00,26.2,98,4095,GELAP
1613,2026-04-19 18:50:13.573325+00,26.2,98,4095,GELAP
1614,2026-04-19 18:55:13.833919+00,26.1,98,4095,GELAP
1615,2026-04-19 19:00:14.142564+00,25.8,98,4095,GELAP
1616,2026-04-19 19:05:14.439617+00,25.8,98,4095,GELAP
1617,2026-04-19 19:10:18.07234+00,25.8,98,4095,GELAP
1618,2026-04-19 19:15:18.978752+00,25.8,98,4095,GELAP
1619,2026-04-19 19:20:19.387098+00,25.8,98,4095,GELAP
1620,2026-04-19 19:25:19.673765+00,25.8,98,4095,GELAP
1621,2026-04-19 19:30:19.978998+00,25.8,98,4095,GELAP
1622,2026-04-19 19:35:20.265476+00,25.8,98,4095,GELAP
1623,2026-04-19 19:40:20.471738+00,25.8,98,4095,GELAP
1624,2026-04-19 19:45:20.771107+00,25.8,98,4095,GELAP
1625,2026-04-19 19:50:20.984567+00,25.8,98,4095,GELAP
1626,2026-04-19 19:55:21.325366+00,25.8,98,4095,GELAP
1627,2026-04-19 20:00:21.607387+00,25.8,98,4095,GELAP
1628,2026-04-19 20:05:21.848909+00,25.8,98,4095,GELAP
1629,2026-04-19 20:10:22.025381+00,25.8,98,4095,GELAP
1630,2026-04-19 20:15:22.407616+00,25.8,98,4095,GELAP
1631,2026-04-19 20:20:22.628904+00,25.8,98,4095,GELAP
1632,2026-04-19 20:25:22.978066+00,25.8,98,4095,GELAP
1633,2026-04-19 20:30:23.709819+00,25.8,98,4095,GELAP
1634,2026-04-19 20:35:23.973992+00,25.5,98,4095,GELAP
1635,2026-04-19 20:40:24.227104+00,25.6,98,4095,GELAP
1636,2026-04-19 20:45:24.578739+00,25.3,98,4095,GELAP
1637,2026-04-19 20:50:24.81619+00,25.3,98,4095,GELAP
1638,2026-04-19 20:55:25.159422+00,25.3,98,4095,GELAP
1639,2026-04-19 21:05:30.253474+00,25.3,98,4095,GELAP
1640,2026-04-19 21:10:41.852534+00,25.3,98,4095,GELAP
1641,2026-04-19 21:15:44.030882+00,25.3,98,4095,GELAP
1642,2026-04-19 21:20:45.250191+00,25.3,98,4095,GELAP
1643,2026-04-19 21:25:45.779166+00,25.3,98,4095,GELAP
1644,2026-04-19 21:30:46.064007+00,25.3,98,4095,GELAP
1645,2026-04-19 21:35:46.467153+00,25.5,98,4095,GELAP
1646,2026-04-19 21:40:46.919895+00,25.3,98,4095,GELAP
1647,2026-04-19 21:45:47.158824+00,25.4,98,4095,GELAP
1648,2026-04-19 21:50:47.460479+00,25.3,98,4095,GELAP
1649,2026-04-19 21:55:47.870021+00,25.3,98,4095,GELAP
1650,2026-04-19 22:00:48.062341+00,25.3,98,4095,GELAP
1651,2026-04-19 22:05:48.36477+00,25.3,98,4095,GELAP
1652,2026-04-19 22:10:48.627487+00,25.3,98,4095,GELAP
1653,2026-04-19 22:15:48.927779+00,25.3,98,4095,GELAP
1654,2026-04-19 22:20:49.102662+00,24.8,98,4095,GELAP
1655,2026-04-19 22:25:51.123329+00,24.8,98,4095,GELAP
1656,2026-04-19 22:30:51.380758+00,24.8,98,4095,GELAP
1657,2026-04-19 22:35:51.699203+00,24.8,98,4095,GELAP
1658,2026-04-19 22:40:51.987876+00,24.8,98,4095,GELAP
1659,2026-04-19 22:45:57.345808+00,24.8,98,4022,GELAP
1660,2026-04-19 22:50:57.721+00,24.8,98,3129,GELAP
1661,2026-04-19 22:55:58.070152+00,25,98,2528,GELAP
1662,2026-04-19 23:00:58.368548+00,25.3,98,2120,TERANG
1663,2026-04-19 23:06:07.4644+00,25.3,98,1777,TERANG
1664,2026-04-19 23:11:10.498231+00,25.3,98,1477,TERANG
1665,2026-04-19 23:16:10.73823+00,25.3,98,1300,TERANG
1666,2026-04-19 23:21:13.209737+00,25.4,98,1185,TERANG
1667,2026-04-19 23:36:32.840896+00,25.8,98,897,TERANG
1668,2026-04-19 23:41:34.986316+00,26.2,97,815,TERANG
1669,2026-04-19 23:46:35.615114+00,26.2,96.7,740,TERANG
1670,2026-04-19 23:56:40.900524+00,26.7,94.2,630,TERANG
1671,2026-04-20 00:01:41.336632+00,26.9,93.3,587,TERANG
1672,2026-04-20 00:06:41.748908+00,27.1,93.2,563,TERANG
1673,2026-04-20 00:22:00.62775+00,27.6,89.1,491,TERANG
1674,2026-04-20 00:27:01.08949+00,27.8,89.8,472,TERANG
1675,2026-04-20 00:32:01.34822+00,28,87.7,443,TERANG
1676,2026-04-20 00:52:18.193455+00,28.3,85.1,561,TERANG
1677,2026-04-20 01:02:39.330989+00,28.5,84.4,596,TERANG
1678,2026-04-20 01:07:39.671049+00,28.8,84,601,TERANG
1679,2026-04-20 01:12:39.820909+00,28.8,82.5,648,TERANG
1680,2026-04-20 01:17:40.22585+00,28.5,83.4,611,TERANG
1681,2026-04-20 01:22:40.479055+00,28.8,79.7,626,TERANG
1682,2026-04-20 01:27:40.810666+00,28.9,74.9,618,TERANG
1683,2026-04-20 01:32:41.509486+00,28.9,72.7,601,TERANG
1684,2026-04-20 01:37:42.155452+00,29,73.6,597,TERANG
1685,2026-04-20 01:42:42.916077+00,29.3,70.2,592,TERANG
1686,2026-04-20 01:47:43.331037+00,29.7,68.7,581,TERANG
1687,2026-04-20 01:52:44.047573+00,29.8,67.6,577,TERANG
1688,2026-04-20 01:57:44.432411+00,29.6,67.5,579,TERANG
1689,2026-04-20 02:02:45.014079+00,29.9,66.5,562,TERANG
1690,2026-04-20 02:07:44.921099+00,30.3,62,555,TERANG
1691,2026-04-20 02:12:45.218568+00,30.2,60.7,548,TERANG
1692,2026-04-20 02:17:45.336007+00,30.3,60.8,538,TERANG
1693,2026-04-20 02:22:45.673615+00,30.6,59.9,523,TERANG
1694,2026-04-20 02:27:46.175482+00,30.8,59.9,506,TERANG
1695,2026-04-20 02:32:47.156433+00,30.9,60.7,506,TERANG
1696,2026-04-20 02:37:49.968155+00,31,60,507,TERANG
1697,2026-04-20 02:42:50.04718+00,30.9,60.4,531,TERANG
1698,2026-04-20 02:47:53.396607+00,30.6,60.6,499,TERANG
1699,2026-04-20 02:52:54.607926+00,30.8,61.1,440,TERANG
1700,2026-04-20 02:57:55.346818+00,30.8,61,462,TERANG
1701,2026-04-20 03:02:57.743377+00,31,60.1,409,TERANG
1702,2026-04-20 03:08:02.080098+00,31.5,59.9,417,TERANG
1703,2026-04-20 03:13:03.36846+00,31.6,57.8,446,TERANG
1704,2026-04-20 03:18:05.382021+00,31.8,58.1,490,TERANG
1705,2026-04-20 03:28:23.329519+00,31.6,56,439,TERANG
1706,2026-04-20 03:33:23.733415+00,31.8,56.2,414,TERANG
1707,2026-04-20 03:38:24.061507+00,32.2,56.3,389,TERANG
1708,2026-04-20 03:43:24.474397+00,32.2,56.3,371,TERANG
1709,2026-04-20 03:48:24.697733+00,32.2,56.6,365,TERANG
1710,2026-04-20 03:53:25.937909+00,32.3,57.9,409,TERANG
1711,2026-04-20 03:58:26.268869+00,32.1,56.7,415,TERANG
1712,2026-04-20 04:03:26.598214+00,31.8,56.5,420,TERANG
1713,2026-04-20 04:08:26.75672+00,31.9,55.5,375,TERANG
1714,2026-04-20 04:13:27.591649+00,31.9,55.2,365,TERANG
1715,2026-04-20 04:18:28.182165+00,32.3,55.7,385,TERANG
1716,2026-04-20 04:23:28.584172+00,32.6,56.3,330,TERANG
1717,2026-04-20 04:28:28.772118+00,33.3,54.7,321,TERANG
1718,2026-04-20 04:33:29.446884+00,33.5,52.9,318,TERANG
1719,2026-04-20 04:38:29.786575+00,33.4,53.6,296,TERANG
1720,2026-04-20 04:43:30.042911+00,33.2,53.7,294,TERANG
1721,2026-04-20 04:48:30.480133+00,33.4,53,275,TERANG
1722,2026-04-20 04:53:31.25098+00,33.5,54.1,279,TERANG
1723,2026-04-20 04:58:31.875658+00,33.8,53.3,272,TERANG
1724,2026-04-20 05:03:32.271295+00,33.7,53.2,276,TERANG
1725,2026-04-20 05:08:33.024073+00,33.8,52.9,274,TERANG
1726,2026-04-20 05:13:33.32593+00,34.2,53.6,267,TERANG
1727,2026-04-20 05:18:33.725148+00,34.2,53.4,247,TERANG
1728,2026-04-20 05:23:34.210493+00,34.2,54,228,TERANG
1729,2026-04-20 05:28:34.855987+00,34.4,53.6,218,TERANG
1730,2026-04-20 05:33:35.737902+00,34.6,51.8,187,TERANG
1731,2026-04-20 05:38:36.184354+00,34.8,51.4,169,TERANG
1732,2026-04-20 05:43:36.709473+00,34.8,50.8,151,TERANG
1733,2026-04-20 06:22:14.328932+00,36.7,47.7,30,TERANG
1734,2026-04-20 06:27:14.775628+00,37.4,46.3,19,TERANG
1735,2026-04-20 06:32:15.013868+00,37.9,46.3,14,TERANG
1736,2026-04-20 06:37:15.448312+00,37.6,46.9,10,TERANG
1737,2026-04-20 06:42:15.624355+00,37.7,45.5,6,TERANG
1738,2026-04-20 06:47:15.865127+00,38,45.5,6,TERANG
1739,2026-04-20 06:52:16.47857+00,37.9,46.8,9,TERANG
1740,2026-04-20 06:57:16.832809+00,37.3,47.8,11,TERANG
1741,2026-04-20 07:02:17.232214+00,37.4,48.1,10,TERANG
1742,2026-04-20 07:07:17.833717+00,38,46.8,10,TERANG
1743,2026-04-20 07:12:18.142224+00,37.6,48.4,8,TERANG
1744,2026-04-20 07:17:18.623934+00,37.7,48.1,7,TERANG
1745,2026-04-20 07:22:19.425044+00,37.9,47.6,2,TERANG
1746,2026-04-20 07:27:19.912112+00,40.6,42.4,0,TERANG
1747,2026-04-20 07:32:21.44989+00,46.4,31.9,0,TERANG
1748,2026-04-20 07:37:22.043061+00,47.4,30.1,0,TERANG
1749,2026-04-20 07:42:22.421421+00,45.5,31,9,TERANG
1750,2026-04-20 07:47:22.801176+00,44.8,32.2,0,TERANG
1751,2026-04-20 07:52:23.052081+00,46.2,29.7,0,TERANG
1752,2026-04-20 07:57:23.449776+00,42.4,35.9,16,TERANG
1753,2026-04-20 08:02:23.791413+00,40.5,40.8,29,TERANG
1754,2026-04-20 08:07:24.191769+00,40.5,41.1,23,TERANG
